TALUKA_NAME,target_crop,soil_moisture
Nevasa,SUGARCANE,0.941497274
Nevasa,SUGARCANE,0.941284991
Nevasa,SUGARCANE,0.796248119
Nevasa,SUGARCANE,0.771602783
Nevasa,SUGARCANE,0.849136481
Nevasa,SUGARCANE,0.759881922
Nevasa,SUGARCANE,0.765844756
Nevasa,SUGARCANE,0.762044267
Nevasa,SUGARCANE,0.916158381
Nevasa,SUGARCANE,0.703155785
Nevasa,SUGARCANE,0.722737747
Nevasa,SUGARCANE,0.84904054
Nevasa,SUGARCANE,0.756040517
Nevasa,SUGARCANE,0.910145144
Nevasa,SUGARCANE,0.702400864
Nevasa,SUGARCANE,0.853801855
Nevasa,SUGARCANE,0.746434442
Nevasa,SUGARCANE,0.828779912
Nevasa,SUGARCANE,0.967583157
Nevasa,SUGARCANE,0.773199445
Nevasa,SUGARCANE,0.704946005
Nevasa,SUGARCANE,0.962174307
Nevasa,SUGARCANE,0.719509015
Nevasa,SUGARCANE,0.891625355
Nevasa,SUGARCANE,0.903793135
Nevasa,SUGARCANE,0.831024409
Nevasa,SUGARCANE,0.93928418
Nevasa,SUGARCANE,0.949260715
Nevasa,SUGARCANE,0.908988187
Nevasa,SUGARCANE,0.777535495
Nevasa,SUGARCANE,0.952316518
Nevasa,SUGARCANE,0.830811849
Nevasa,SUGARCANE,0.719185885
Nevasa,SUGARCANE,0.816041827
Nevasa,SUGARCANE,0.944147037
Nevasa,SUGARCANE,0.933207588
Nevasa,SUGARCANE,0.843262284
Nevasa,SUGARCANE,0.96079255
Nevasa,SUGARCANE,0.760377725
Nevasa,SUGARCANE,0.795537459
Nevasa,SUGARCANE,0.831775295
Nevasa,SUGARCANE,0.923043893
Nevasa,SUGARCANE,0.929614017
Nevasa,SUGARCANE,0.997252616
Nevasa,SUGARCANE,0.775760707
Nevasa,SUGARCANE,0.939960431
Nevasa,SUGARCANE,0.924992299
Nevasa,SUGARCANE,0.718113336
Nevasa,SUGARCANE,0.980695557
Nevasa,SUGARCANE,0.962166346
Nevasa,SUGARCANE,0.87135552
Nevasa,SUGARCANE,0.969594093
Nevasa,SUGARCANE,0.793959992
Nevasa,SUGARCANE,0.879877999
Nevasa,SUGARCANE,0.75353923
Nevasa,SUGARCANE,0.834600268
Nevasa,SUGARCANE,0.738432464
Nevasa,SUGARCANE,0.918767016
Nevasa,SUGARCANE,0.703329206
Nevasa,SUGARCANE,0.707730612
Nevasa,SUGARCANE,0.946001966
Nevasa,SUGARCANE,0.801391093
Nevasa,SUGARCANE,0.746940417
Nevasa,SUGARCANE,0.996857058
Nevasa,SUGARCANE,0.797771523
Nevasa,SUGARCANE,0.837935395
Nevasa,SUGARCANE,0.735674468
Nevasa,SUGARCANE,0.963746486
Nevasa,SUGARCANE,0.809597021
Nevasa,SUGARCANE,0.947491158
Nevasa,SUGARCANE,0.877640983
Nevasa,SUGARCANE,0.815387823
Nevasa,SUGARCANE,0.764293655
Nevasa,SUGARCANE,0.779400953
Nevasa,SUGARCANE,0.95346324
Nevasa,SUGARCANE,0.846127822
Nevasa,SUGARCANE,0.957505394
Nevasa,SUGARCANE,0.869589876
Nevasa,SUGARCANE,0.854353036
Nevasa,SUGARCANE,0.990273583
Nevasa,SUGARCANE,0.930466933
Nevasa,SUGARCANE,0.740246366
Nevasa,SUGARCANE,0.95670768
Nevasa,SUGARCANE,0.878633754
Nevasa,SUGARCANE,0.854195692
Nevasa,SUGARCANE,0.971109739
Nevasa,SUGARCANE,0.934146361
Nevasa,SUGARCANE,0.971771717
Nevasa,SUGARCANE,0.941593769
Nevasa,SUGARCANE,0.981070456
Nevasa,SUGARCANE,0.967984307
Nevasa,SUGARCANE,0.823437576
Nevasa,SUGARCANE,0.983179434
Nevasa,SUGARCANE,0.836724417
Nevasa,SUGARCANE,0.864175285
Nevasa,SUGARCANE,0.824004532
Nevasa,SUGARCANE,0.902754649
Nevasa,SUGARCANE,0.776571871
Nevasa,SUGARCANE,0.723734526
Nevasa,SUGARCANE,0.707905471
Nevasa,SUGARCANE,0.950204193
Nevasa,SUGARCANE,0.998104489
Nevasa,SUGARCANE,0.926757114
Nevasa,SUGARCANE,0.937607376
Nevasa,SUGARCANE,0.977469926
Nevasa,SUGARCANE,0.782006925
Nevasa,SUGARCANE,0.897879479
Nevasa,SUGARCANE,0.789471251
Nevasa,SUGARCANE,0.981739834
Nevasa,SUGARCANE,0.922187428
Nevasa,SUGARCANE,0.888935999
Nevasa,SUGARCANE,0.717573267
Nevasa,SUGARCANE,0.802128016
Nevasa,SUGARCANE,0.778400891
Nevasa,SUGARCANE,0.71539084
Nevasa,SUGARCANE,0.719235498
Nevasa,SUGARCANE,0.883014021
Nevasa,SUGARCANE,0.963856639
Nevasa,SUGARCANE,0.837582589
Nevasa,SUGARCANE,0.903466929
Nevasa,SUGARCANE,0.994171151
Nevasa,SUGARCANE,0.887553498
Nevasa,SUGARCANE,0.806671402
Nevasa,SUGARCANE,0.971401194
Nevasa,SUGARCANE,0.706982246
Nevasa,SUGARCANE,0.782266993
Nevasa,SUGARCANE,0.988649898
Nevasa,SUGARCANE,0.714242925
Nevasa,SUGARCANE,0.751213204
Nevasa,SUGARCANE,0.758526687
Nevasa,SUGARCANE,0.93773807
Nevasa,SUGARCANE,0.794400584
Nevasa,SUGARCANE,0.979597429
Nevasa,SUGARCANE,0.76268697
Nevasa,SUGARCANE,0.771318683
Nevasa,SUGARCANE,0.795604162
Nevasa,SUGARCANE,0.73136854
Nevasa,SUGARCANE,0.90457737
Nevasa,SUGARCANE,0.970436664
Nevasa,SUGARCANE,0.926056548
Nevasa,SUGARCANE,0.883865792
Nevasa,SUGARCANE,0.917555639
Nevasa,SUGARCANE,0.916562281
Nevasa,SUGARCANE,0.785737963
Nevasa,SUGARCANE,0.848947664
Nevasa,SUGARCANE,0.948099474
Nevasa,SUGARCANE,0.793313557
Nevasa,SUGARCANE,0.804165659
Nevasa,SUGARCANE,0.904023182
Nevasa,SUGARCANE,0.727497938
Nevasa,SUGARCANE,0.783750186
Nevasa,SUGARCANE,0.919634427
Nevasa,SUGARCANE,0.820087384
Nevasa,SUGARCANE,0.920806496
Nevasa,SUGARCANE,0.794977588
Nevasa,SUGARCANE,0.757057827
Nevasa,SUGARCANE,0.706181444
Nevasa,SUGARCANE,0.720792719
Nevasa,SUGARCANE,0.933915417
Nevasa,SUGARCANE,0.873160432
Nevasa,SUGARCANE,0.843135376
Nevasa,SUGARCANE,0.802582789
Nevasa,SUGARCANE,0.985734578
Nevasa,SUGARCANE,0.918858264
Nevasa,SUGARCANE,0.751890976
Nevasa,SUGARCANE,0.988415442
Nevasa,SUGARCANE,0.982664755
Nevasa,SUGARCANE,0.763077179
Nevasa,SUGARCANE,0.816696721
Nevasa,SUGARCANE,0.748476461
Nevasa,SUGARCANE,0.963810135
Nevasa,SUGARCANE,0.807907397
Nevasa,SUGARCANE,0.747149171
Nevasa,SUGARCANE,0.70998086
Nevasa,SUGARCANE,0.868855837
Nevasa,SUGARCANE,0.908420562
Nevasa,SUGARCANE,0.78086036
Nevasa,SUGARCANE,0.999103386
Nevasa,SUGARCANE,0.77399727
Nevasa,SUGARCANE,0.786429142
Nevasa,SUGARCANE,0.818289871
Nevasa,SUGARCANE,0.84438139
Nevasa,SUGARCANE,0.83536787
Nevasa,SUGARCANE,0.781623365
Nevasa,SUGARCANE,0.843513498
Nevasa,SUGARCANE,0.705640057
Nevasa,SUGARCANE,0.795865124
Nevasa,SUGARCANE,0.988855748
Nevasa,SUGARCANE,0.735397856
Nevasa,SUGARCANE,0.705386291
Nevasa,SUGARCANE,0.97730962
Nevasa,SUGARCANE,0.800677025
Nevasa,SUGARCANE,0.825961579
Nevasa,SUGARCANE,0.894296131
Nevasa,SUGARCANE,0.918237685
Nevasa,SUGARCANE,0.882828035
Nevasa,SUGARCANE,0.702016912
Nevasa,SUGARCANE,0.964829647
Nevasa,SUGARCANE,0.826115366
Nevasa,SUGARCANE,0.961891841
Nevasa,SUGARCANE,0.852625429
Nevasa,SUGARCANE,0.970263932
Nevasa,SUGARCANE,0.936224025
Nevasa,SUGARCANE,0.947015539
Nevasa,SUGARCANE,0.9395072
Nevasa,SUGARCANE,0.874650568
Nevasa,SUGARCANE,0.941359495
Nevasa,SUGARCANE,0.850364117
Nevasa,SUGARCANE,0.777785505
Nevasa,SUGARCANE,0.806397875
Nevasa,SUGARCANE,0.730763094
Nevasa,SUGARCANE,0.966718227
Nevasa,SUGARCANE,0.863375064
Nevasa,SUGARCANE,0.961899631
Nevasa,SUGARCANE,0.980174619
Nevasa,SUGARCANE,0.70362457
Nevasa,SUGARCANE,0.867908212
Nevasa,SUGARCANE,0.819066915
Nevasa,SUGARCANE,0.718392544
Nevasa,SUGARCANE,0.754372473
Nevasa,SUGARCANE,0.954830563
Nevasa,SUGARCANE,0.821516651
Nevasa,SUGARCANE,0.849297843
Nevasa,SUGARCANE,0.707831999
Nevasa,SUGARCANE,0.792298692
Nevasa,SUGARCANE,0.764103449
Nevasa,SUGARCANE,0.968872837
Nevasa,SUGARCANE,0.75231559
Nevasa,SUGARCANE,0.70691556
Nevasa,SUGARCANE,0.743617109
Nevasa,SUGARCANE,0.939102997
Nevasa,SUGARCANE,0.882762802
Nevasa,SUGARCANE,0.858724418
Nevasa,SUGARCANE,0.790478333
Nevasa,SUGARCANE,0.949846556
Nevasa,SUGARCANE,0.876540536
Nevasa,SUGARCANE,0.84088792
Nevasa,SUGARCANE,0.860102496
Nevasa,SUGARCANE,0.779407523
Nevasa,SUGARCANE,0.775251921
Nevasa,SUGARCANE,0.902417777
Nevasa,SUGARCANE,0.846360666
Nevasa,SUGARCANE,0.957197055
Nevasa,SUGARCANE,0.898568025
Nevasa,SUGARCANE,0.834804733
Nevasa,SUGARCANE,0.814781198
Nevasa,SUGARCANE,0.962684555
Nevasa,SUGARCANE,0.884609744
Nevasa,SUGARCANE,0.81943138
Nevasa,SUGARCANE,0.865213455
Nevasa,SUGARCANE,0.86795368
Nevasa,SUGARCANE,0.908388049
Nevasa,SUGARCANE,0.81480429
Nevasa,SUGARCANE,0.859904371
Nevasa,SUGARCANE,0.875860285
Nevasa,SUGARCANE,0.904036066
Nevasa,SUGARCANE,0.766329635
Nevasa,SUGARCANE,0.717678683
Nevasa,SUGARCANE,0.912358172
Nevasa,SUGARCANE,0.843642114
Nevasa,SUGARCANE,0.723521742
Nevasa,SUGARCANE,0.946145232
Nevasa,SUGARCANE,0.949623326
Nevasa,SUGARCANE,0.793160164
Nevasa,SUGARCANE,0.816815017
Nevasa,SUGARCANE,0.916475414
Nevasa,SUGARCANE,0.853639988
Nevasa,SUGARCANE,0.713049026
Nevasa,SUGARCANE,0.802846519
Nevasa,SUGARCANE,0.862272087
Nevasa,SUGARCANE,0.994814312
Nevasa,SUGARCANE,0.897608284
Nevasa,SUGARCANE,0.851744776
Nevasa,SUGARCANE,0.963330831
Nevasa,SUGARCANE,0.972220101
Nevasa,SUGARCANE,0.830073271
Nevasa,SUGARCANE,0.834037799
Nevasa,SUGARCANE,0.76165002
Nevasa,SUGARCANE,0.880254497
Nevasa,SUGARCANE,0.914395315
Nevasa,SUGARCANE,0.861119505
Nevasa,SUGARCANE,0.740844011
Nevasa,SUGARCANE,0.915927673
Nevasa,SUGARCANE,0.993203594
Nevasa,SUGARCANE,0.794179057
Nevasa,SUGARCANE,0.71905352
Nevasa,SUGARCANE,0.710854374
Nevasa,SUGARCANE,0.911031919
Nevasa,SUGARCANE,0.702159226
Nevasa,SUGARCANE,0.744046032
Nevasa,SUGARCANE,0.86031428
Nevasa,SUGARCANE,0.85376152
Nevasa,SUGARCANE,0.967067274
Nevasa,SUGARCANE,0.813643905
Nevasa,SUGARCANE,0.894737
Nevasa,SUGARCANE,0.82952931
Nevasa,SUGARCANE,0.815434873
Nevasa,SUGARCANE,0.901275008
Nevasa,SUGARCANE,0.788502815
Nevasa,SUGARCANE,0.805113163
Nevasa,SUGARCANE,0.984325943
Nevasa,SUGARCANE,0.829110465
Nevasa,SUGARCANE,0.774712121
Nevasa,SUGARCANE,0.745677698
Nevasa,SUGARCANE,0.913874241
Nevasa,SUGARCANE,0.700273699
Nevasa,SUGARCANE,0.826282782
Nevasa,SUGARCANE,0.951528508
Nevasa,SUGARCANE,0.979621885
Nevasa,SUGARCANE,0.832275462
Nevasa,SUGARCANE,0.72451987
Nevasa,SUGARCANE,0.876699322
Nevasa,SUGARCANE,0.889307252
Nevasa,SUGARCANE,0.881853019
Nevasa,SUGARCANE,0.776479727
Nevasa,SUGARCANE,0.886405129
Nevasa,SUGARCANE,0.8385277
Nevasa,SUGARCANE,0.70014595
Nevasa,SUGARCANE,0.841826753
Nevasa,SUGARCANE,0.704014697
Nevasa,SUGARCANE,0.926191021
Nevasa,SUGARCANE,0.891545194
Nevasa,SUGARCANE,0.737168967
Nevasa,SUGARCANE,0.777138702
Nevasa,SUGARCANE,0.919911789
Nevasa,SUGARCANE,0.860916496
Nevasa,SUGARCANE,0.858074634
Nevasa,SUGARCANE,0.983520384
Nevasa,SUGARCANE,0.700834248
Nevasa,SUGARCANE,0.763670637
Nevasa,SUGARCANE,0.801061899
Nevasa,SUGARCANE,0.702307856
Nevasa,SUGARCANE,0.734515599
Nevasa,SUGARCANE,0.978780027
Nevasa,SUGARCANE,0.702842516
Nevasa,SUGARCANE,0.793365034
Nevasa,SUGARCANE,0.98384491
Nevasa,SUGARCANE,0.721502138
Nevasa,SUGARCANE,0.975082466
Nevasa,SUGARCANE,0.96831732
Nevasa,SUGARCANE,0.990128375
Nevasa,SUGARCANE,0.963263171
Nevasa,SUGARCANE,0.834231916
Nevasa,SUGARCANE,0.991114139
Nevasa,SUGARCANE,0.829618854
Nevasa,SUGARCANE,0.720731512
Nevasa,SUGARCANE,0.703913757
Nevasa,SUGARCANE,0.880054123
Nevasa,SUGARCANE,0.897754114
Nevasa,SUGARCANE,0.885187023
Nevasa,SUGARCANE,0.722175023
Nevasa,SUGARCANE,0.768463144
Nevasa,SUGARCANE,0.967498851
Nevasa,SUGARCANE,0.767415661
Nevasa,SUGARCANE,0.981295277
Nevasa,SUGARCANE,0.885446082
Nevasa,SUGARCANE,0.971383217
Nevasa,SUGARCANE,0.933175637
Nevasa,SUGARCANE,0.723944963
Nevasa,SUGARCANE,0.983861701
Nevasa,SUGARCANE,0.771059803
Nevasa,SUGARCANE,0.721382918
Nevasa,SUGARCANE,0.921863619
Nevasa,SUGARCANE,0.846254883
Nevasa,SUGARCANE,0.888800629
Nevasa,SUGARCANE,0.761816121
Nevasa,SUGARCANE,0.950183048
Nevasa,SUGARCANE,0.740835185
Nevasa,SUGARCANE,0.987382159
Nevasa,SUGARCANE,0.834691796
Nevasa,SUGARCANE,0.72557088
Nevasa,SUGARCANE,0.986200985
Nevasa,SUGARCANE,0.827729506
Nevasa,SUGARCANE,0.718365882
Nevasa,SUGARCANE,0.894692956
Nevasa,SUGARCANE,0.766028335
Nevasa,SUGARCANE,0.727486096
Nevasa,SUGARCANE,0.850559943
Nevasa,SUGARCANE,0.785846449
Nevasa,SUGARCANE,0.854818454
Nevasa,SUGARCANE,0.802866476
Nevasa,SUGARCANE,0.830037925
Nevasa,SUGARCANE,0.940528352
Nevasa,SUGARCANE,0.821591615
Nevasa,SUGARCANE,0.940769733
Nevasa,SUGARCANE,0.986649033
Nevasa,SUGARCANE,0.845404278
Nevasa,SUGARCANE,0.71854318
Nevasa,SUGARCANE,0.981069276
Nevasa,SUGARCANE,0.701999281
Nevasa,SUGARCANE,0.79676163
Nevasa,SUGARCANE,0.9646801
Nevasa,SUGARCANE,0.996394058
Nevasa,SUGARCANE,0.91761339
Nevasa,SUGARCANE,0.90558314
Nevasa,SUGARCANE,0.941584632
Nevasa,SUGARCANE,0.708754042
Nevasa,SUGARCANE,0.927439051
Nevasa,SUGARCANE,0.7609909
Nevasa,SUGARCANE,0.970525372
Nevasa,SUGARCANE,0.88897379
Nevasa,SUGARCANE,0.802135586
Nevasa,SUGARCANE,0.792173933
Nevasa,SUGARCANE,0.977394851
Nevasa,SUGARCANE,0.898661745
Nevasa,SUGARCANE,0.979387068
Nevasa,SUGARCANE,0.722994242
Nevasa,SUGARCANE,0.91962775
Nevasa,SUGARCANE,0.970258879
Nevasa,SUGARCANE,0.932576575
Nevasa,SUGARCANE,0.858156778
Nevasa,SUGARCANE,0.916696487
Nevasa,SUGARCANE,0.717573613
Nevasa,SUGARCANE,0.866360697
Nevasa,SUGARCANE,0.871856889
Nevasa,SUGARCANE,0.84617926
Nevasa,SUGARCANE,0.750753548
Nevasa,SUGARCANE,0.961148103
Nevasa,SUGARCANE,0.964287124
Nevasa,SUGARCANE,0.86008267
Nevasa,SUGARCANE,0.940254986
Nevasa,SUGARCANE,0.898377672
Nevasa,SUGARCANE,0.899681443
Nevasa,SUGARCANE,0.784901129
Nevasa,SUGARCANE,0.857427567
Nevasa,SUGARCANE,0.879114824
Nevasa,SUGARCANE,0.931937041
Nevasa,SUGARCANE,0.988490112
Nevasa,SUGARCANE,0.710792419
Nevasa,SUGARCANE,0.940624645
Nevasa,SUGARCANE,0.916070917
Nevasa,SUGARCANE,0.905267213
Nevasa,SUGARCANE,0.807299367
Nevasa,SUGARCANE,0.892661021
Nevasa,SUGARCANE,0.965788803
Nevasa,SUGARCANE,0.774863769
Nevasa,SUGARCANE,0.894696712
Nevasa,SUGARCANE,0.776541693
Nevasa,SUGARCANE,0.897254405
Nevasa,SUGARCANE,0.901330571
Nevasa,SUGARCANE,0.749240422
Nevasa,SUGARCANE,0.841188757
Nevasa,SUGARCANE,0.773278184
Nevasa,SUGARCANE,0.749348204
Nevasa,SUGARCANE,0.979015983
Nevasa,SUGARCANE,0.810026006
Nevasa,SUGARCANE,0.830271468
Nevasa,SUGARCANE,0.849161002
Nevasa,SUGARCANE,0.9131565
Nevasa,SUGARCANE,0.855354212
Nevasa,SUGARCANE,0.874635734
Nevasa,SUGARCANE,0.805836457
Nevasa,SUGARCANE,0.978150019
Nevasa,SUGARCANE,0.763002029
Nevasa,SUGARCANE,0.736841137
Nevasa,SUGARCANE,0.801262389
Nevasa,SUGARCANE,0.785205809
Nevasa,SUGARCANE,0.703678021
Nevasa,SUGARCANE,0.846405065
Nevasa,SUGARCANE,0.862420405
Nevasa,SUGARCANE,0.783212407
Nevasa,SUGARCANE,0.938807352
Nevasa,SUGARCANE,0.841646872
Nevasa,SUGARCANE,0.703366095
Nevasa,SUGARCANE,0.923451729
Nevasa,SUGARCANE,0.722325902
Nevasa,SUGARCANE,0.974906315
Nevasa,SUGARCANE,0.708860854
Nevasa,SUGARCANE,0.832994795
Nevasa,SUGARCANE,0.922685152
Nevasa,SUGARCANE,0.756136961
Nevasa,SUGARCANE,0.942634962
Nevasa,SUGARCANE,0.954767032
Nevasa,SUGARCANE,0.765739039
Nevasa,SUGARCANE,0.792261946
Nevasa,SUGARCANE,0.961274475
Nevasa,SUGARCANE,0.899582506
Nevasa,SUGARCANE,0.940112507
Nevasa,SUGARCANE,0.929979179
Nevasa,SUGARCANE,0.808052035
Nevasa,SUGARCANE,0.846097185
Nevasa,SUGARCANE,0.787506156
Nevasa,SUGARCANE,0.89787326
Nevasa,SUGARCANE,0.994499125
Nevasa,SUGARCANE,0.914662096
Nevasa,SUGARCANE,0.984095576
Nevasa,SUGARCANE,0.772257812
Nevasa,SUGARCANE,0.785094838
Nevasa,SUGARCANE,0.759657399
Nevasa,SUGARCANE,0.921509108
Nevasa,SUGARCANE,0.721626294
Nevasa,SUGARCANE,0.716114277
Nevasa,SUGARCANE,0.984110069
Nevasa,SUGARCANE,0.830425793
Nevasa,SUGARCANE,0.885277478
Nevasa,SUGARCANE,0.768370662
Nevasa,SUGARCANE,0.92116512
Nevasa,SUGARCANE,0.873273703
Nevasa,SUGARCANE,0.881320781
Nevasa,SUGARCANE,0.780297234
Nevasa,SUGARCANE,0.970917251
Nevasa,SUGARCANE,0.886780877
Nevasa,SUGARCANE,0.969507795
Nevasa,SUGARCANE,0.716817405
Nevasa,SUGARCANE,0.808964586
Nevasa,SUGARCANE,0.952202661
Nevasa,SUGARCANE,0.973318945
Nevasa,SUGARCANE,0.817511953
Nevasa,SUGARCANE,0.953912232
Nevasa,SUGARCANE,0.972905134
Nevasa,SUGARCANE,0.705794828
Nevasa,SUGARCANE,0.716853373
Nevasa,SUGARCANE,0.814707166
Nevasa,SUGARCANE,0.843303598
Nevasa,SUGARCANE,0.937629985
Nevasa,SUGARCANE,0.970168743
Nevasa,SUGARCANE,0.948517324
Nevasa,SUGARCANE,0.718335563
Nevasa,SUGARCANE,0.78486846
Nevasa,SUGARCANE,0.745866285
Nevasa,SUGARCANE,0.853116818
Nevasa,SUGARCANE,0.874333245
Nevasa,SUGARCANE,0.890143269
Nevasa,SUGARCANE,0.729391458
Nevasa,SUGARCANE,0.707714476
Nevasa,SUGARCANE,0.89776146
Nevasa,SUGARCANE,0.795220543
Nevasa,SUGARCANE,0.807022867
Nevasa,SUGARCANE,0.828876851
Nevasa,SUGARCANE,0.903226437
Nevasa,SUGARCANE,0.806659541
Nevasa,SUGARCANE,0.853504415
Nevasa,SUGARCANE,0.818418116
Nevasa,SUGARCANE,0.856797768
Nevasa,SUGARCANE,0.824240115
Nevasa,SUGARCANE,0.950669067
Nevasa,SUGARCANE,0.800021426
Nevasa,SUGARCANE,0.983131422
Nevasa,SUGARCANE,0.745506278
Nevasa,SUGARCANE,0.993219049
Nevasa,SUGARCANE,0.774561352
Nevasa,SUGARCANE,0.758096562
Nevasa,SUGARCANE,0.757119929
Nevasa,SUGARCANE,0.74357491
Nevasa,SUGARCANE,0.822373938
Nevasa,SUGARCANE,0.778331396
Nevasa,SUGARCANE,0.820404059
Nevasa,SUGARCANE,0.701225877
Nevasa,SUGARCANE,0.98601814
Nevasa,SUGARCANE,0.805446854
Nevasa,SUGARCANE,0.745051462
Nevasa,SUGARCANE,0.847020182
Nevasa,SUGARCANE,0.981633523
Nevasa,SUGARCANE,0.768884913
Nevasa,SUGARCANE,0.71992246
Nevasa,SUGARCANE,0.979214832
Nevasa,SUGARCANE,0.767340544
Nevasa,SUGARCANE,0.856134827
Nevasa,SUGARCANE,0.820852037
Nevasa,SUGARCANE,0.92553361
Nevasa,SUGARCANE,0.796881966
Nevasa,SUGARCANE,0.835135746
Nevasa,SUGARCANE,0.973917464
Nevasa,SUGARCANE,0.919085494
Nevasa,SUGARCANE,0.765014997
Nevasa,SUGARCANE,0.824675754
Nevasa,SUGARCANE,0.824743263
Nevasa,SUGARCANE,0.717145062
Nevasa,SUGARCANE,0.736840307
Nevasa,SUGARCANE,0.774306997
Nevasa,SUGARCANE,0.85322344
Nevasa,SUGARCANE,0.83020553
Nevasa,SUGARCANE,0.858140162
Nevasa,SUGARCANE,0.767508053
Nevasa,SUGARCANE,0.815798995
Nevasa,SUGARCANE,0.962497885
Nevasa,SUGARCANE,0.879469008
Nevasa,SUGARCANE,0.951931733
Nevasa,SUGARCANE,0.797959217
Nevasa,SUGARCANE,0.835214812
Nevasa,SUGARCANE,0.805976302
Nevasa,SUGARCANE,0.878492845
Nevasa,SUGARCANE,0.884033763
Nevasa,SUGARCANE,0.920892038
Nevasa,SUGARCANE,0.754963894
Nevasa,SUGARCANE,0.99257123
Nevasa,SUGARCANE,0.722516417
Nevasa,SUGARCANE,0.876318454
Nevasa,SUGARCANE,0.735046173
Nevasa,SUGARCANE,0.746238442
Nevasa,SUGARCANE,0.818629313
Nevasa,SUGARCANE,0.799058501
Nevasa,SUGARCANE,0.965984225
Nevasa,SUGARCANE,0.8760665
Nevasa,SUGARCANE,0.982580002
Nevasa,SUGARCANE,0.914290355
Nevasa,SUGARCANE,0.821559382
Nevasa,SUGARCANE,0.94638526
Nevasa,SUGARCANE,0.810888864
Nevasa,SUGARCANE,0.721824707
Nevasa,SUGARCANE,0.830510328
Nevasa,SUGARCANE,0.803110444
Nevasa,SUGARCANE,0.975316091
Nevasa,SUGARCANE,0.848408232
Nevasa,SUGARCANE,0.900231193
Nevasa,SUGARCANE,0.764912979
Nevasa,SUGARCANE,0.980785224
Nevasa,SUGARCANE,0.794934206
Nevasa,SUGARCANE,0.772487618
Nevasa,SUGARCANE,0.972114201
Nevasa,SUGARCANE,0.952502395
Nevasa,SUGARCANE,0.805080016
Nevasa,SUGARCANE,0.707479336
Nevasa,SUGARCANE,0.93008852
Nevasa,SUGARCANE,0.888983559
Nevasa,SUGARCANE,0.939224704
Nevasa,SUGARCANE,0.903746458
Nevasa,SUGARCANE,0.968405273
Nevasa,SUGARCANE,0.991219294
Nevasa,SUGARCANE,0.924286488
Nevasa,SUGARCANE,0.970287931
Nevasa,SUGARCANE,0.864880257
Nevasa,SUGARCANE,0.994258704
Nevasa,SUGARCANE,0.795634406
Nevasa,SUGARCANE,0.709085529
Nevasa,SUGARCANE,0.995303406
Nevasa,SUGARCANE,0.700398031
Nevasa,SUGARCANE,0.828888542
Nevasa,SUGARCANE,0.783439397
Nevasa,SUGARCANE,0.990581098
Nevasa,SUGARCANE,0.761598601
Nevasa,SUGARCANE,0.9691791
Nevasa,SUGARCANE,0.733330415
Nevasa,SUGARCANE,0.949885352
Nevasa,SUGARCANE,0.953432062
Shevgaon,SUGARCANE,0.883105243
Shevgaon,SUGARCANE,0.956358517
Shevgaon,SUGARCANE,0.940480863
Shevgaon,SUGARCANE,0.85821888
Shevgaon,SUGARCANE,0.778950636
Shevgaon,SUGARCANE,0.809108845
Shevgaon,SUGARCANE,0.759790681
Shevgaon,SUGARCANE,0.716700574
Shevgaon,SUGARCANE,0.83827375
Shevgaon,SUGARCANE,0.738744242
Shevgaon,SUGARCANE,0.720930398
Shevgaon,SUGARCANE,0.784279798
Shevgaon,SUGARCANE,0.767517175
Shevgaon,SUGARCANE,0.958923067
Shevgaon,SUGARCANE,0.919552614
Shevgaon,SUGARCANE,0.725493876
Shevgaon,SUGARCANE,0.918352815
Shevgaon,SUGARCANE,0.804287422
Shevgaon,SUGARCANE,0.877957735
Shevgaon,SUGARCANE,0.940581716
Shevgaon,SUGARCANE,0.866960735
Shevgaon,SUGARCANE,0.736295182
Shevgaon,SUGARCANE,0.830010014
Shevgaon,SUGARCANE,0.899886184
Shevgaon,SUGARCANE,0.939071175
Shevgaon,SUGARCANE,0.860925807
Shevgaon,SUGARCANE,0.834333512
Shevgaon,SUGARCANE,0.803893915
Shevgaon,SUGARCANE,0.761696063
Shevgaon,SUGARCANE,0.882851284
Shevgaon,SUGARCANE,0.857816234
Shevgaon,SUGARCANE,0.781989152
Shevgaon,SUGARCANE,0.900568875
Shevgaon,SUGARCANE,0.7995309
Shevgaon,SUGARCANE,0.90194948
Shevgaon,SUGARCANE,0.741939319
Shevgaon,SUGARCANE,0.705317379
Shevgaon,SUGARCANE,0.996757066
Shevgaon,SUGARCANE,0.905249302
Shevgaon,SUGARCANE,0.932270902
Shevgaon,SUGARCANE,0.731155749
Shevgaon,SUGARCANE,0.931608907
Shevgaon,SUGARCANE,0.834153608
Shevgaon,SUGARCANE,0.952419134
Shevgaon,SUGARCANE,0.924401664
Shevgaon,SUGARCANE,0.874736399
Shevgaon,SUGARCANE,0.887262122
Shevgaon,SUGARCANE,0.922211979
Shevgaon,SUGARCANE,0.924807295
Shevgaon,SUGARCANE,0.957717304
Shevgaon,SUGARCANE,0.960525167
Shevgaon,SUGARCANE,0.978450355
Shevgaon,SUGARCANE,0.803530933
Shevgaon,SUGARCANE,0.845441926
Shevgaon,SUGARCANE,0.859829369
Shevgaon,SUGARCANE,0.946002931
Shevgaon,SUGARCANE,0.792310967
Shevgaon,SUGARCANE,0.81637413
Shevgaon,SUGARCANE,0.736964041
Shevgaon,SUGARCANE,0.802848345
